AbnormalResources,AntiDebug,BrowserReferences,CompanyName,CryptoUsed,DomainNames,Dropper,FileSize,Filename,HidingImports,IllegitimatePrograms,MalwareFunctions,MalwareType,MatchingCompiler,Overlay,PEiDSignature,Packed,PossibleCompilersCount,UndesirableBehavior,WindowsNativeAPI
False,True,False,unknown,False,False,False,22176,12374308ef984c08d94e364adfda26b7b476600f386485d0b2fe289a4c07cd19,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,True,False,221206,123801b7b8e79844d1dc1cdf16850feeb984749296e885821ddd78b5855d4832,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,False,False,193024,087d28c336b7cce47b1f4eaaf16e5fb2b3af1c78f299889de53ad3f865c0b265,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,True,False,220965,087d5087133e37f2bce0e5c480db512e0595271077c8958d19c0a15bbbfa910e,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,True,False,unknown,False,False,False,23168,309422dd00c77cfde7465691056db65a55fc5451e937884f0ff3ae9e9982b21a,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,282112,3092dbcc1628bafa4ed9a58cc84d71415900c2a61f1d14bb9c510a51ae0ee795,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,Microsoft,False,True,False,211928,20b5ccd6ced2b3db66a0fe3a72039917f88fc84b84ebb51c2a6b81d41863f0e7,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,False,unknown,False,False,False,28864,20bc2bff3e37dc149bf1d0e036593f9f10d538fbfea53a99f97f046c2b228b99,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,33728,20be9f8259837e9b799e01c6d67ad66fc76afbc405bb0e716b4f4fd587dfec93,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,True,unknown,True,True,True,113152,20b5e79cc5e2a600a03e50a9925abb3992d2eb6a06c7c2b3e0a109e06275b155,False,False,False,starter,unknown,False,False,False,6,True,False
False,False,False,unknown,False,True,False,7170,107db4b69a2fafeaa09799a8098bfe522b72851a0c34929d527c908061336984,False,False,False,femad,unknown,True,False,True,2,False,False
False,False,False,unknown,False,False,False,81051,10703c8e5d31b4e1d49f56a5a1b561c894fe0873839fd3bf727c6f87b0db0d0e,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,True,unknown,False,False,True,109056,10782092f7b28a1e65c266dad3386d3a7e406d3449f15e274caaf9c6bf704a0d,True,True,False,dialer,unknown,False,False,False,5,True,False
False,False,False,unknown,False,False,False,26112,10aaa4adf95485f5d766cdea3244273f1682fd850e1c77d68cb65c214d3d6d15,True,False,False,flystudio,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,400896,0dc728c84cbe10393f1eaf37100383022dbe5cd27f99966e7badb6d863712d1a,False,False,False,bancos,unknown,True,False,True,0,False,False
True,False,False,unknown,False,False,False,195072,0dc9f1e3a155d751e845c425725dc7abb33a7fddb5e7e6d777774c9cd4583ada,True,True,False,buzus,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,51488,3b91d01ff644145ef7527d9162efd0e57043dca18bf952483971ee02222a6fd5,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22688,29e0536392892b69ac7a629ce6d6d1dd5158538239a2b7175b528adf47058f01,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28896,29e766b34482d0df35cd4863706844f22653d0197fca6c3509bea0ab44061495,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28928,29eaccf0c1d24eaf07cfa692ff82025cafb90616ed203d81487d4f66237ea430,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,50528,24f17df9fbeb6f228b55be01ee51c8c26b7c8f3eba6cccdd2ac6e440f0837f18,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22912,37bd14aa237870343d1aaf36d64e842ba56c6a07b750695d734bda55866786a5,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,156160,37bf3ce8ac7c03d7fdc8420c6b5019ed8ffcfdee20b24adf151a487d586e4f56,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,True,17392,0c47b21ee37d36950fb3228b1f25df0ed0e26a67798a611ea2170bb784d08c31,False,False,False,onlinegames,unknown,True,True,False,0,False,False
False,True,False,unknown,False,False,False,22400,0c4e372510b3a251b5228179c566a51de5008e1bdfd48902fbd94e50287fc496,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,20416,0c4a109dfe7c666da07d76510b3a55e4ad827fea1f56dd3cbc957317e234746a,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,428032,13f6e621bd2f25984d36e516e1da4d695903cb0678b6d7fc1d3d147a05ef9589,True,False,True,bosxsyib,unknown,False,False,True,0,True,False
False,False,False,Microsoft,False,True,False,211912,0d21b3ff7fb1290ccde0bc57a044dd8bcb2328f7408ec782111ae1270563ebc1,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,False,28736,0d283c1d3becdb884036d5ba8bb8772e294e830cf78c446cb5cd3cdb36c31c86,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29024,0d217e745e1b13cf728bef3bd6f205f0cea7fe84ace2c8386deb1e786419f377,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,241152,0d2b897d7b394ec6c291599f3c068ee82a50bfa6744ad5ccfcea49475470c772,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,26816,0d2156f27b95d10af0f9f11035e46ff93e1bbb9351f4e574605b24c81dc35ab1,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,49504,0d23393de0403ca3fdd9bf962634a8a6a424301fb3c2e36122df1b17482abafa,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22080,0d2d9d4517771d1b5baad46e114b83aa55f4fc8e04bc9a2f6bb733a2a966e8b1,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,87981,0d21fa82a473c358cea6dc79a564782bdafc20fb39f9cc064a1bc5cc87ff814f,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,False,104448,381120c001d3668b395cf8b6b0afc0a4fee175f8b52b765e147ba31483bb4d12,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,78848,3816bc451af9a5b048b159ce2308fb46ecd4c9991399f372eba778f1877b636e,False,False,True,qbot,unknown,False,False,False,0,False,False
False,True,False,unknown,True,True,False,910264,32aea600ba120e3531e59ce7e5cf10ee02a1f6dd5e28374547dcbaa943e1aa2e,True,False,True,autoit,Microsoft Visual C++ 6.0 - 8.0,True,False,False,1,True,False
False,False,False,unknown,False,False,False,266752,1f284ca81a0c5ddb9db6bd3931dbb95e4f74379d787cd871155759b07284a0d7,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,28384,25630c0f0796aaee7b6d78d158a0bbc65b6cf770a12a2ed25289c43ca9451feb,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,True,False,221077,2563f414ac93ea1b0cf3cbb3104984042c936e9a7a7dd6f7bd55911d2db5addd,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,True,False,220982,2568e3234a6b397175a1b94b7e4774e83910a780b3f2bcd70b310e15a0087b94,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
True,False,False,unknown,True,False,False,476224,0c957d862aefa9d820b94450f356a212ecdd51daad920adab4c7c8a912d62f8a,True,True,False,autoit,unknown,True,True,True,0,False,False
False,False,False,Microsoft,False,True,False,211748,0c97fa460ce338dd2ff44d9b8de3aaff94af6bb6e2b1db2840a36b73a3494adb,False,False,False,mofksys,unknown,True,True,False,2,False,False
True,False,False,unknown,False,False,False,195072,0c9f07c7e0cdb9a730824e98664982f662730dabf91d9dc35a67c37a9ebf1c80,True,True,False,buzus,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,147743,0c99c13f5d7701bad9fa42b1fd19524b7f7277b54c5f70cdc8d747cbc4568ee8,False,False,False,krypt,unknown,False,True,False,0,False,False
True,False,False,unknown,False,False,False,195072,290709d2024c4258002ee57a07a3264d1b0e343bfd99ad28142a56dc62dad9cb,True,True,False,buzus,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,47296,290f49ff75403c62e7506b9fe38aef1e1051d57280536667b80a4337121a2cb6,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47456,290a34ccd5bd02dd85c29e42854f7dba7823fb53ce102c260639b2483fbf8455,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28800,290a2b88ffbd35a8cb96de8b65ea139b0fca1d7be0606cd51a4e697514bccdd7,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29120,29031585587324e1ddf805048a77decffeb4c30e56fc3ffa0f0803b39ceecb92,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,24064,2e09cd3b483ea555b5a717a32f1d33e7b8c9f2d309025ac3eca2c06bd814c29a,False,True,False,farfli,unknown,False,False,True,0,True,True
True,False,False,unknown,False,False,False,165376,2e035b3fbd1f7c2fa34f415b8bffc798f7ba347d8756f82fe83c1b8767d35200,False,False,False,kazy,unknown,False,False,False,0,False,False
False,False,False,unknown,False,False,False,17152,2e0aeab20a129eb908a5216c6271324f8c79849f57069f37a300f51d7d8f8158,False,False,False,rootkit,unknown,False,False,True,0,True,False
False,False,False,unknown,True,True,False,1388544,358e45515564383137a55848c1c9bd215a02a512e6b692a96445269309cab36f,True,False,True,blackhole,unknown,False,True,False,4,True,False
False,False,False,unknown,False,False,False,21278,358c317eb6519c9365d26a7a9ee82d1755f2ca697146a97a4d24d8d6a726498a,False,False,False,elzob,unknown,True,True,True,0,False,False
False,True,False,unknown,False,False,False,22976,221890cfdc3e3a611c2a6f51f2a6c78205e30aa3340e18212d9488190d5ad85c,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,273400,2217b96b751e0880059f1a8552ca7950b41eb8df3044c8546a673406f24adcc8,False,False,False,dangerousobject,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,29024,22155c0a8d7b584cd3c4eea902ef7bd94a3c45d9d227011de39284621fefe86b,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,webdl-SysTeM32r v1.0,False,True,True,221184,2211734f185fd8c2ff217773f2a7639c128419ec7c56285a660fd9eaeb8526eb,False,False,False,pendix,unknown,False,False,True,2,True,False
False,False,False,unknown,False,True,False,4096,0acd492d27b29b1ae0753e023dfe8204bef725a0adcf5f728cba334eb8dd075f,True,False,False,femac,unknown,False,False,True,0,True,False
False,False,False,unknown,False,False,False,27968,0ac7159696e511be80b5e1a09c33aab16cc552c17998d69044fba554252f3e69,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,49120,0b35e7200a0e75a25e1a52a3654de83a9b44ff7fbc4baaecbe2c4039327d76d0,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28768,0b3759351768e06557e5d03c95064fce2459e844d83d0b008d66658adc6dfdcc,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,LaCaveProds - http://www.chez.com/cavemania,False,True,False,33792,0b345e1de8c43687aee111d83b03e349596215db2df9f545be102d87977732a0,True,False,False,cu0brfkplzii2,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,359424,0b3674331c4ba1f97dd0a540f71efdc005a3e5290b49fd0adc1809b5cc5d4882,False,False,False,sirefef,unknown,False,False,False,0,False,False
False,False,False,unknown,False,True,False,19264,0b3cd8e880fa14d5f3852b4ac3b34c5a7ef8330678e8d97b87ee27afae739f7b,False,True,False,startpage,Microsoft Visual C++ 6.0 - 8.0,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29088,1c3f0e835ab6c346b654435d3e9385761aa62537592eeb08718ed85fd1c1a8ca,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,True,False,146421,1c3fc9447389ce89594c3e16370e87ca2e1f847330c3d445d6dcbc3e7f79dc0f,True,False,False,cinmus,unknown,True,False,False,0,False,False
False,True,False,unknown,False,False,False,45152,1c30fac702c32c3d5a606029ca0de97783dcc3c3e065c379c976f8cb483d4559,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,28864,1c3998c3a9e5f41a730c73d32aeaac6bf3e8ba202aa301fb7c890cd8fec6e1be,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28480,1c39d9b59e31505a7a7819bc8e5a876a1a46b738b0924fb7fbe67b6a9d479563,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,223744,0118e3afc82cce2be64089cc76a713333515088fd08c44c64413b4b1a060354c,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,47712,011acdd2f5afe176e76d09480e182ae3fdd7740106f738e1df67361927fb0738,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47840,011005ed5ab5ae9bd5ee33ce902cb82a0c513450ee587869da3eab095f2a0151,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,138496,386de12e6fd38bfce424bfda6d73e90402fadfe5d783114512658f305b2331c0,False,True,False,tdss,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,7257,38687418489108aac3326c869bacf2a204d024b50577e71769b97f61e494615e,False,False,False,homac,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,27296,21cf103959f9b5af99a94f68d3dfcc48dea197f51eb9db9f51dc1cd9510dae1e,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,198656,21c353b17a85ab8304ec101d30e2df8109c4b36179ef82c6bafbe4f92aefa61e,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,48512,21c60b5c6636c083ded9ed870a6fb8c7f0fe1d80b04595f08d2bb68b774e58c8,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29216,12a549ea1541fa44f5e2b3da89ef83df3721d1b0c1db8988c417972076b9b2da,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,48608,12a83f6f96c5ee74a98450240257572ade7338efdd0a6377051d4001577fcd2e,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,gqozjikebkfjtlsnozwupr,False,False,False,66560,12a0145bc5824b90a9c700540ae261629a9defcdd9dd0b901b180292a03b5ab6,True,True,False,vbkrypt,unknown,False,True,True,0,False,False
False,False,False,unknown,False,True,False,546934,1bc6134850af09d31901e4ad920270645900db00363b16026bb8433fe60530e1,True,False,False,adware,unknown,True,False,False,0,False,False
False,False,False,Compaq Computer Corporation,False,False,False,110592,1bc8cb819de619deda2adf3e8fd4f397523373c14e3683c1182dd41e1ad2d54e,True,False,False,lurka,unknown,False,True,True,5,True,False
False,False,False,unknown,False,False,False,531968,15d608c666184f29f508a196aca8d94398966409e3809555a5e3bcc13302b193,False,False,False,bancos,unknown,True,False,True,0,False,False
True,False,False,FireFox,False,False,False,114688,15d0cb70c2b062e9d28717fe88d7ebe66c6f1066ee16ba5336680a7add3a2564,True,False,False,lampa,unknown,False,False,False,4,False,False
False,False,False,unknown,False,False,False,54816,2e8ae66de0467b1ff2ee0bc44cf497eb5cb891560d2ac56a2fd02ddfdfa06e35,False,True,False,farfli,unknown,False,False,True,2,False,True
False,True,False,unknown,False,False,False,24800,0d38218b6d866d1ff8a9fd866cbcd04d5612ad10e51e510bff58c7b302c79258,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,4999170,354c055a7b317c3ea5c787494ca3c505d427eab4052c798b5d5748f42eae233b,True,False,False,baserch,unknown,True,False,False,0,False,False
False,False,False,unknown,False,True,False,282624,354f21ba48e8afe9c796a6a61102fe527706212daccd179f687e72c77e8eb2d8,True,False,False,banpaes,unknown,False,True,False,0,False,False
False,False,False,unknown,False,False,False,28736,1a4811120142e2b27d11f910542b15392f10d03c7d4b4abcf7d3bbb359b9bcb0,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,146436,1a4a45da8effcd9e295fbed217d7ec490fcfd1274d2c3cd2d34b5785db1c174c,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,True,True
False,False,False,Company,False,True,False,98304,2e4e33063e7503baf98082a641901a86fa4394342892d277bd0d31b8302e2949,False,False,False,notpa,unknown,False,False,False,4,True,False
False,False,False,unknown,False,True,False,1002083,02e95eaba348ba72f9a703b5b0812ac3d05855fb3cd2c3a9bc38c31c1f7c40f3,True,False,False,,unknown,True,False,False,0,False,False
False,False,False,unknown,False,False,False,29024,02e8dc66962751d8ab9b94a240ad257b523970124aaaf379ea81a633f2a81ef2,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
